#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Mesure extérieure	Une mesure extérieure \(\mu^*\) est une application de \(\mathcal P(X)\) dans \(\bar \R_+\) telle que: - \(\mu^*(\varnothing) = 0\) - Si \( A \subseteq B \subseteq X\) alors \(\mu^*(A) \le \mu^*(B)\). - Pour toute famille \((A_n)_{n \ge 0}\) de \(\mathcal P(X)\), \(\mu^*(\bigcup\limits_{n \ge 0}A_n) \le \sum\limits_{n \ge 0}\mu^*(A_n)\)
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Volume et mesure extérieure sur \(\R^d\)	On peut définir le volume d'un pavé comme: \(Vol(\prod\limits_{ j = 1}^d]a_i, b_i[) = \prod\limits_{ j = 1}^d(b_i - a_i)\) Alors une mesure extérieure sur \(\R^d\) est \(\mu^*_L(A) = \inf(\sum\limits_{k \ge 0} Vol(P_k), P_k\text{ pavés} ,  A \subseteq \bigcup\limits_{n \ge 0} P_n)\)
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Ensemble \(\mu^*\)-mesurable	Pour \(\mu^*\) une mesure extérieure, \(A \subseteq X\) est \(\mu^*\)-mesurable si \(\forall E\subseteq X, \mu^*(E) = \mu^*(E \cap A) + \mu ^*(E \setminus A)\)
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Théorème de Carathéodory	Soit \(\mu ^*\) une mesure extérieure, et \(\mathcal M(\mu^*) = \{A \subseteq X, A \text{ est } \mu^*\text {-mesurable}\}\) Alors \(\mathcal M(\mu^*)\) est une tribu, et \(\mu^* \) est une mesure sur \((X, \mathcal M(\mu^*))\).
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Mesurabilité des parties nulles pour \(\mu^*\)	Si \(A \subseteq X\) vérifie \(\mu^*(A) = 0\) ou \(\mu^*(A^c) = 0\) alors \(A \in \mathcal M(\mu^*)\).
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Classe monotone	Un ensemble \(\mathcal N\subseteq \mathcal P(X)\) est une classe monotone (ou \(\lambda\)-système) sur \(X\) si: - \(X \in \mathcal N\) - Si \(A\subseteq B\) sont dans \(\mathcal N\), alors \(B \setminus A \in \mathcal N\). - Pour \((A_j)_{j \in \N}\) une suite croissante d'éléments de \(\mathcal N\), alors \(\bigcup\limits_{j \in \N}A_j \in \mathcal N\).
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Classes monotones et tribus	Une classe monotone est une tribu si et seulement si elle est stable par intersection finie.
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Intersection de classes monotones	L'intersection de classes monotones est une classe monotone.
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Classe monotone engendrée	On note \(m(\mathcal C)\) la classe monotone engendrée par \(\mathcal C \subseteq \mathcal P(X)\): \(m(\mathcal C) = \bigcap\limits_{\begin{array}{ll} \mathcal N \text{ classe monotone} \\ \mathcal {C \subseteq N} \end{array}} \mathcal N\)
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Lemme des classes monotones	Si \(\mathcal C \subseteq \mathcal P(X)\) est stable par intersection finie, alors \(m(\mathcal C) = \sigma(\mathcal C)\)
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Ensemble négligeable	Soit \((X,\mathcal A, \mu)\) un ensemble mesuré Un ensemble \(A \subseteq X\) est négligeable pour \(\mu\) si \(\exists B \in \mathcal A, \mu(B) = 0 \wedge A \subseteq B\). On note \(\mathcal N_\mu\) l'ensemble des ensemble négligeables pour \(\mu\).
Basique Maths	L3::Intégration et théorie de la mesure::Construction de mesures	Tribu complétée	Soit (\(X, \mathcal A, \mu)\) un espace mesuré. La tribu complétée est \(\sigma(\mathcal A\cup\mathcal N_\mu)\).
