#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Informatique::Langages algébriques	Grammaire hors contexte	Une grammaire hors contexte (CFG : Context Free Grammar) est un quadruplet \( (\Sigma, V, P, S) \) , avec: - \( \Sigma \) un alphabet d'éléments dits terminaux - \( V \) un alphabet de variables : \( \Sigma \cap V = \varnothing \)  - \( S \) est le symbole de départ - \( P \subseteq V \times (\Sigma \cup V)^*\) est l'ensemble fini des règles de production
Basique Maths	Seconde année::Informatique::Langages algébriques	Règle, notation	Une règle est un couple \( (X, \alpha) \in V \times (\Sigma \cup V)^* \) , notée \( X \rightarrow \alpha\)
Basique Maths	Seconde année::Informatique::Langages algébriques	Dérivation immédiate, dérivation	Si \( X \rightarrow \alpha \in P; \beta, \gamma \in (\Sigma \cup V)^* \) , on dit que \( \beta X \gamma \) se dérive immédiatement en \( \beta \alpha \gamma \) , noté \( \beta X \gamma \Rightarrow\beta \alpha \gamma \) . Une dérivation est une suite de dérivations immédiates. On note \( \Rightarrow^* \) la clôture réflexive et transitive de \( \Rightarrow\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Langage engendré / Langage algébrique	Pour une CFG \( G = (\Sigma, V, P,S) \) , on définit le langage engendré par \( G \) comme:  \( L(G) = \{u \in \Sigma^*|S\Rightarrow^*u\} \)  Un langage est algébrique ssi il est engendré par une CFG. On note \( Alg(\Sigma) \) l'ensemble des langages algébriques sur l'alphabet \( \Sigma\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Opération stabilisant \(Alg(G)\)	 \( Alg(\Sigma)\) est clos par union, concaténation et étoile.
Basique Maths	Seconde année::Informatique::Langages algébriques	Relation langages rationnels et algébriques	 \( Rat(\Sigma) \subseteq Alg(\Sigma)\)
Basique Maths	Seconde année::Informatique::Langages algébriques	Grammaire régulière	Soit \( G = (\Sigma, V, P, S) \) une CFG.  \( G \) est régulière à droite (resp. à gauche) ssi \( P \) ne contient que des règles de la forme: - \( X \to \varepsilon \)  - \( X\to a, a \in \Sigma \)  - \( X\to Ya \) (resp. \( X \to aY \) ), \( Y \in V, a \in \Sigma \)   \( G\) est régulière si elle est régulière à gauche ou à droite.
Basique Maths	Seconde année::Informatique::Langages algébriques	Grammaire engendrant un langage rationnel	 \( L \in Rat(\Sigma) \) ssi \( L\) est engendré par une grammaire régulière.
Basique Maths	Seconde année::Informatique::Langages algébriques	Lemme fondamental	Soit \( G = (\Sigma, V, P, S) \) une CFG, \( \alpha_1, \alpha_2, \beta \in (\Sigma \cup V)^* \) et \( n \in \N \) . Les psse: - \( \alpha_1\alpha_2 \Rightarrow^n \beta \)  - \( \exists \beta_1, \beta_2 \in (\Sigma \cup V)^*, n_1, n_2 \in \mathbb N \) tels que:  \( \alpha_1\Rightarrow^{n_1} \beta_1, \alpha_2\Rightarrow^{n_2} \beta_2 \) et \( \beta_1\beta_2= \beta, n_1 + n_2 = n\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Dérivation immédiate gauche / droite	Soit \( G = (\Sigma, V, P, S) \) une CFG et \( X \to \alpha \in P; \beta, \gamma \in (\Sigma \cup V)^*, u \in \Sigma^* \) . Alors une dérivation immédiate gauche est de la forme \( uX\delta \Rightarrow u \alpha \delta \) , une dérivation immédiate droite de la forme \( \beta X u \Rightarrow  \beta \alpha u\)
Basique Maths	Seconde année::Informatique::Langages algébriques	Arbre de dérivation	Un arbre de dérivation de \( u \in L(G) \) est un arbre étiqueté par des éléments de \( \Sigma \cup V \cup \{\varepsilon\} \) tel que: - La racine est \( S \)  - Les noeuds internes sont étiquetés sur \( V \)  - Les feuilles sont étiquetées sur \( \Sigma \cup \{ \varepsilon\} \)  - La lecture des feuilles de gauche à droite forme le mot \( u \)  - Si \( X \in V \) étiquette un noeud interne ayant pour fils \( \alpha_1, \dots, \alpha_k, k \ge 1 \) , alors \( X \rightarrow \alpha_1 \dots \alpha_k \in P \) , et si \( k > 1, \alpha_1, \dots, \alpha_k \ne \varepsilon\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Ambiguité	Avec \( G \) une CFG, \( u \in L(G) \) est ambigu pour \( G \) s'il existe deux arbres de dérivation différents de \( u \) dans \( G \) . \( G \) est ambigue s'il existe un mot ambigu pour \( G\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Équivalence faible	 \( G_1 \) et \( G_2 \) sont faiblement équivalentes si \( L(G_1) = L(G_2)\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Caractérisation de l'ambiguité par les dérivations gauches / droites	Soit \( G \) une CFG, et \( u\in L(G) \) . Il y a équivalence entre: - \( u \) est ambigu pour \( G \)  - \( u \) possède plusieurs dérivations gauches - \( u\) possède plusieurs dérivations droites
Basique Maths	Seconde année::Informatique::Langages algébriques	Décidabilité du problème de l'ambiguité	Le problème de décision AMBIGUITE qui consiste à déterminer si une grammaire est ambiguë est indécidable.
Basique Maths	Seconde année::Informatique::Langages algébriques	Ambiguité intrinsèque	 \( L \in Alg(\Sigma)\) est intrinsèquement ambigu si toute CFG qui l'engendre est ambiguë.
Basique Maths	Seconde année::Informatique::Langages algébriques	Exemple de langage intrinsèquement ambigu	 \( \{a^ib^jc^k|i=j \vee j = k\}\) est intrinsèquement ambigu.
Basique Maths	Seconde année::Informatique::Langages algébriques	Forme normale de Chomsky	Une CFG \( G \) est en forme normale de Chomsky (FNC) si toutes les règles sont: - \( S \rightarrow \varepsilon \)  - \( X \to YZ, Y, Z\in V \setminus\{S\} \)  - \( X \rightarrow a, a \in \Sigma\)
Basique Maths	Seconde année::Informatique::Langages algébriques	Équivalence à une CFG en FNC	Toute CFG est faiblement équivalente à une CFG en FNC.
Basique Maths	Seconde année::Informatique::Langages algébriques	Taille d'un mot selon son arbre de dérivation en FNC	Soit \( G \) une CFG en FNC et \( u \in L(G) \) . Soit \( A \) un arbre de dérivation de \( u \) . Alors \( |u| \le 2^{h(A) - 1}\).
Basique Maths	Seconde année::Informatique::Langages algébriques	Lemme de pompage algébrique	Soit \( L \in Alg(\Sigma) \) . Alors il existe \( n \in \N^* \) (longueur de pompage) tel que \( \forall u \in L \) , Si \( |u| \ge n \) , alors il existe une décomposition \( u = vwxyz \) vérifiant: - \( |wxy|\le n \)  - \( wy \ne \varepsilon \)  - \( \forall k \in \N, vw^kxy^kz \in L\)
Basique Maths	Seconde année::Informatique::Langages algébriques	Exemple de langage non algébrique	 \( L = \{a^nb^n c^n, n \in \N\}\) n'est pas un langage algébrique.
Basique Maths	Seconde année::Informatique::Langages algébriques	Clôture des langages algébriques par intersection ou complémentaire	L'ensemble des langages algébriques n'est pas clos par intersection ni par complémentaire.
Basique Maths	Seconde année::Informatique::Langages algébriques	Récursivité à gauche / droite	Soit \( G = (\Sigma, V, P, S) \) une CFG. \( G \) est récursive à gauche (resp. à droite) s'il existe \( X\in V \) et une suite non vide de dérivations immédiates \( X \Rightarrow^+X\alpha \) (resp. \( X \Rightarrow^+\alpha X\)).
