#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Anneau, anneau commutatif	Un anneau est un ensemble \(A\) muni de lois \(+, \cdot\) telles que: - \((A, +) \) est un groupe abélien de neutre \(0_A\) - \((A, \cdot)\) est un monoïde de neutre \(1_A\) - \(\cdot\) est distributif à droite et à gauche sur \(+\). On dit que \(A\) est commutatif si et seulement si \(\cdot \) l'est.
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Cadre d'étude général	Sauf mention contraire, on considère que tous les anneaux sont commutatifs.
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Notation : Ensemble des suites presques nulles	On note \(A^{(\N)}\) l'ensemble des suites presques nulles d'éléments de \(A\) (nulles APCR).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Polynômes formels	\(A[X]\) est \(A^{(\N)}\) muni de \(+\) coordonée par coordonée et \(\cdot\) par: \((\sum\limits_{i \in \N}a_ix^i)(\sum\limits_{i \in \N}b_ix^i)= \sum\limits_{i \in \N}(\sum\limits_{k + l = i}a_kb_l) x^i\)
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Polynômes à plusieurs coordonées	\((A[X])[Y]\) est l'anneau des polynômes à coefficients dans \(A[X]\), noté \(A[X,Y]\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Anneau des séries formelles	On note \(A\lii X \rii\) l'anneau des séries formelles à coefficients dans \(A\) (polynômes infinis).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Élément inversible	\(x \in A\) (commutatif) est inversible si et seulement si \(\exists y \in A, xy = 1_A\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Divisibilité / diviseur	\(y \in A\) divise \(x \in A\) si et seulement si \(\exists z \in A, x = zy\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Élément irréductible	\(y \in A\) est irréductible s'il n'est ni inversible, ni produit de deux éléments non inversibles.
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Élément premier	\(y \in A\) est premier si \(\forall a ,b \in A, y = ab \implies y | a \vee y |b\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Ensemble des inversibles	On note \(A^\times\) l'ensemble des inversibles de l'anneau \(A\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Corps	Un anneau commutatif \(A\) est un corps si et seulement si \(A^\times = A \setminus\{0\}\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Noyau d'un morphisme d'anneaux	Si \(f : A \to B\) est un morphisme, \(\ker f\) est un idéal de \(A\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Idéal	Un idéal \(I \subseteq A\) d'un anneau \(A\) est un sous-ensemble de \(A\) qui est: - Stable par addition: \(\forall x,y \in I, x + y \in I\) - Stable par multiplication par un élément de \(A\): \(\forall x\in I, Ax \subseteq I\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Intersection d'idéaux	Une intersection quelconque d'idéaux est un idéal.
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Idéal engendré	L'idéal engendré par un partie \(S \subseteq A\) d'un anneau est: \((S) = \bigcap\limits_{\begin{array}{ll}I \text{ ideal de } A \\ S \subseteq I\end{array}} I\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Union croissante d'idéaux	L'union croissante d'idéaux est un idéal.
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Image réciproque d'un idéal par un morphisme d'anneaux	Pour \(f : A\to B\) morphisme d'anneau et \(J \subseteq B\) idéal, \(f^{-1}(J)\) est un idéal de \(A\).
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Image directe d'un idéal par un morphisme d'anneaux	L'image directe d'un idéal peut ne pas être un idéal !
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Image d'un idéal par un quotient	Si \(f : A \to A/ I\) est un morphisme (\(I\) idéal de \(A\)) et \(J \subseteq A\) un idéal contenant \(I\), alors \(f(J) \subseteq A/I\) est encore idéal.
Basique Maths	L3::Algèbre 2::Anneaux, structures et polynômes	Idéal propre, de type fini, principal	Un idéal \(I \) de \(A\) est: - Propre si \(I \ne A\) - De type fini si \(\exists a_1, \dots, a_n \in A,I = (a_1, \dots, a_n)\) - Principal si \(I = aA = (a)\) pour \(a \in A\).
